Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10347.jpg;30;1276488;461462619;253;462739360;3191.220;1153656.625;0.632;1156848.375
Placass10374.jpg;31;1277340;461569891;253;462847484;3193.350;1153924.750;0.632;1157118.750
Placass10376.jpg;30;1276120;461539581;251;462815952;3190.300;1153848.875;0.627;1157039.875
Placass10388.jpg;31;1279196;461526411;241;462805848;3197.990;1153816.000;0.603;1157014.625
Placass10395.jpg;30;1277238;461529141;251;462806630;3193.095;1153822.875;0.627;1157016.500
Placass10397.jpg;30;1278470;461548957;239;462827666;3196.175;1153872.375;0.598;1157069.250
Placass10407.jpg;30;1275620;461406977;251;462682848;3189.050;1153517.375;0.627;1156707.125
Placass10411.jpg;30;1273950;461558220;232;462832402;3184.875;1153895.500;0.580;1157081.000
Placass10413.jpg;30;1274872;461549289;253;462824414;3187.180;1153873.125;0.632;1157061.000
Placass10416.jpg;30;1276458;461583839;241;462860538;3191.145;1153959.625;0.603;1157151.375
Placass10418.jpg;30;1279400;461489097;239;462768736;3198.500;1153722.750;0.598;1156921.875
Placass10431.jpg;30;1276978;461565621;251;462842850;3192.445;1153914.125;0.627;1157107.125
Placass10432.jpg;30;1274852;461556083;253;462831188;3187.130;1153890.250;0.632;1157078.000
Placass10436.jpg;30;1269092;461478578;244;462747914;3172.730;1153696.500;0.610;1156869.750
Placass10439.jpg;30;1271996;461619388;244;462891628;3179.990;1154048.500;0.610;1157229.000
Placass10442.jpg;30;1272090;461543857;251;462816198;3180.225;1153859.625;0.627;1157040.500
Placass10446.jpg;31;1277926;461601407;251;462879584;3194.815;1154003.500;0.627;1157199.000
Placass10454.jpg;30;1279540;461640205;251;462919996;3198.850;1154100.500;0.627;1157300.000
Placass10456.jpg;30;1279480;461665135;253;462944868;3198.700;1154162.875;0.632;1157362.125
Placass10457.jpg;31;1277376;461481785;251;462759412;3193.440;1153704.500;0.627;1156898.625
Placass10466.jpg;30;1274052;461606275;239;462880566;3185.130;1154015.625;0.598;1157201.375
Placass10470.jpg;30;1276268;461583191;253;462859712;3190.670;1153958.000;0.632;1157149.250
Placass10480.jpg;30;1275184;461550680;246;462826110;3187.960;1153876.625;0.615;1157065.250
Placass10484.jpg;30;1275492;461452569;251;462728312;3188.730;1153631.375;0.627;1156820.875
Placass10489.jpg;30;1276798;461577777;253;462854828;3191.995;1153944.500;0.632;1157137.000
Placass10495.jpg;31;1277470;461497803;253;462775526;3193.675;1153744.500;0.632;1156938.750
Placass10499.jpg;30;1280188;461561040;244;462841472;3200.470;1153902.500;0.610;1157103.750
Placass10509.jpg;30;1280680;461642401;251;462923332;3201.700;1154106.000;0.627;1157308.250
Placass10515.jpg;31;1279064;461583327;251;462862642;3197.660;1153958.250;0.627;1157156.625
Placass10516.jpg;30;1275488;461429327;251;462705066;3188.720;1153573.250;0.627;1156762.625
Placass10520.jpg;30;1279358;461489892;244;462769494;3198.395;1153724.625;0.610;1156923.750
Placass10522.jpg;30;1276590;461648931;253;462925774;3191.475;1154122.250;0.632;1157314.375
Placass10526.jpg;31;1276112;461564726;250;462841088;3190.280;1153911.875;0.625;1157102.750
Placass10532.jpg;31;1273066;461532755;251;462806072;3182.665;1153831.875;0.627;1157015.250
Placass10535.jpg;30;1275986;461437785;251;462714022;3189.965;1153594.500;0.627;1156785.000
Placass10565.jpg;30;1279354;461554712;248;462834314;3198.385;1153886.875;0.620;1157085.750
Placass10579.jpg;30;1273978;461610733;251;462884962;3184.945;1154026.750;0.627;1157212.375
Placass10596.jpg;30;1280734;461515691;239;462796664;3201.835;1153789.250;0.598;1156991.750
Placass10603.jpg;30;1272712;461478711;251;462751674;3181.780;1153696.875;0.627;1156879.250
Placass10613.jpg;30;1283156;461533550;250;462816956;3207.890;1153833.875;0.625;1157042.375
Placass10629.jpg;30;1281674;461538941;253;462820868;3204.185;1153847.375;0.632;1157052.250
