Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10276.jpg;32;1278502;194832229;365;196111096;3196.255;487080.594;0.913;490277.781
Placass10281.jpg;31;1279075;194842522;327;196121924;3197.688;487106.344;0.817;490304.781
Placass10296.jpg;32;1277133;194810904;317;196088354;3192.833;487027.281;0.793;490220.906
Placass10304.jpg;32;1276510;194814911;229;196091650;3191.275;487037.281;0.572;490229.125
Placass10309.jpg;35;1273690;194828443;413;196102546;3184.225;487071.094;1.033;490256.344
Placass10347.jpg;32;1275174;194807621;213;196083008;3187.935;487019.063;0.533;490207.531
Placass10374.jpg;32;1274688;194894797;207;196169692;3186.720;487237.000;0.517;490424.250
Placass10376.jpg;32;1275594;194862429;409;196138432;3188.985;487156.094;1.023;490346.094
Placass10388.jpg;33;1279804;194845553;305;196125662;3199.510;487113.875;0.762;490314.188
Placass10395.jpg;34;1275522;194752539;303;196028364;3188.805;486881.344;0.757;490070.906
Placass10397.jpg;32;1277342;194809751;217;196087310;3193.355;487024.375;0.543;490218.313
Placass10407.jpg;32;1275108;194762139;247;196037494;3187.770;486905.344;0.618;490093.719
Placass10411.jpg;32;1274262;194827977;207;196102446;3185.655;487069.969;0.517;490256.125
Placass10413.jpg;32;1273722;194874585;305;196148612;3184.305;487186.500;0.762;490371.531
Placass10416.jpg;32;1277293;194850538;295;196128126;3193.232;487126.344;0.738;490320.313
Placass10418.jpg;32;1280577;194791170;301;196072048;3201.442;486977.906;0.752;490180.125
Placass10431.jpg;32;1273334;194808801;229;196082364;3183.335;487022.000;0.572;490205.938
Placass10432.jpg;32;1275205;194881740;415;196157360;3188.012;487204.344;1.038;490393.406
Placass10436.jpg;31;1268860;194820299;367;196089526;3172.150;487050.750;0.918;490223.781
Placass10439.jpg;32;1269950;194910273;209;196180432;3174.875;487275.688;0.522;490451.094
Placass10442.jpg;32;1269786;194823853;309;196093948;3174.465;487059.656;0.772;490234.875
Placass10446.jpg;32;1277090;194874541;387;196152018;3192.725;487186.375;0.967;490380.031
Placass10454.jpg;32;1281170;194824589;677;196106436;3202.925;487061.500;1.692;490266.063
Placass10456.jpg;32;1279264;194808355;247;196087866;3198.160;487020.906;0.618;490219.688
Placass10457.jpg;32;1276604;194741171;227;196018002;3191.510;486852.906;0.567;490045.000
Placass10466.jpg;32;1274614;194863437;305;196138356;3186.535;487158.594;0.762;490345.875
Placass10470.jpg;32;1274128;194781107;201;196055436;3185.320;486952.781;0.502;490138.594
Placass10480.jpg;32;1271103;194892301;387;196163791;3177.757;487230.781;0.967;490409.469
Placass10484.jpg;32;1273987;194762612;363;196036962;3184.967;486906.531;0.908;490092.375
Placass10489.jpg;33;1276607;194850390;279;196127276;3191.517;487125.969;0.697;490318.219
Placass10495.jpg;32;1273336;194891811;319;196165466;3183.340;487229.531;0.798;490413.656
Placass10499.jpg;32;1279456;194825911;319;196105686;3198.640;487064.781;0.798;490264.188
Placass10509.jpg;33;1280298;194762495;303;196043096;3200.745;486906.219;0.757;490107.781
Placass10515.jpg;32;1282104;194821755;207;196104066;3205.260;487054.406;0.517;490260.156
Placass10516.jpg;32;1272163;194856596;195;196128954;3180.407;487141.469;0.488;490322.406
Placass10520.jpg;32;1277068;194820609;227;196097904;3192.670;487051.500;0.567;490244.750
Placass10522.jpg;33;1275552;194788697;205;196064454;3188.880;486971.781;0.512;490161.125
Placass10526.jpg;32;1276013;194735458;291;196011762;3190.033;486838.656;0.728;490029.375
Placass10532.jpg;34;1275975;194795608;335;196071918;3189.938;486989.031;0.837;490179.781
Placass10535.jpg;31;1275620;194845257;311;196121188;3189.050;487113.156;0.777;490302.969
Placass10565.jpg;32;1278183;194804610;439;196083232;3195.457;487011.500;1.097;490208.063
Placass10579.jpg;34;1276705;194901650;247;196178602;3191.762;487254.094;0.618;490446.500
Placass10596.jpg;32;1280503;194863042;303;196143848;3201.258;487157.594;0.757;490359.594
Placass10603.jpg;32;1272108;194796995;289;196069392;3180.270;486992.500;0.723;490173.469
Placass10613.jpg;31;1279852;194798191;323;196078366;3199.630;486995.469;0.808;490195.906
Placass10629.jpg;32;1278759;194848044;227;196127030;3196.897;487120.125;0.567;490317.563
Placass10632.jpg;32;1273366;194787455;229;196061050;3183.415;486968.625;0.572;490152.656
Placass10658.jpg;32;1281842;194836169;293;196118304;3204.605;487090.438;0.733;490295.781
Placass10660.jpg;34;1276478;194795831;365;196072674;3191.195;486989.563;0.913;490181.688
Placass10670.jpg;32;1276032;194798421;317;196074770;3190.080;486996.031;0.793;490186.938
Placass10679.jpg;33;1274991;194855070;229;196130290;3187.477;487137.656;0.572;490325.719
Placass10689.jpg;32;1274810;194834397;387;196109594;3187.025;487086.000;0.967;490274.000
Placass10719.jpg;32;1279799;194737326;385;196017510;3199.497;486843.313;0.962;490043.781
Placass10722.jpg;32;1276163;194741084;205;196017452;3190.407;486852.719;0.512;490043.656
Placass10725.jpg;31;1281396;194863035;215;196144646;3203.490;487157.594;0.538;490361.625
Placass10726.jpg;32;1275318;194870743;303;196146364;3188.295;487176.844;0.757;490365.938
Placass10733.jpg;32;1280742;194793787;385;196074914;3201.855;486984.500;0.962;490187.250
Placass10736.jpg;32;1276609;194894960;215;196171784;3191.523;487237.406;0.538;490429.438
Placass10737.jpg;31;1275039;194845075;259;196120373;3187.598;487112.656;0.647;490300.938
Placass10740.jpg;33;1279360;194802263;317;196081940;3198.400;487005.625;0.793;490204.844
Placass10743.jpg;33;1279237;194819076;387;196098700;3198.093;487047.688;0.967;490246.781
Placass10745.jpg;32;1277780;194880449;195;196158424;3194.450;487201.125;0.488;490396.094
Placass10803.jpg;32;1282452;194838067;209;196120728;3206.130;487095.188;0.522;490301.844
Placass10804.jpg;32;1277037;194834260;205;196111502;3192.593;487085.656;0.512;490278.781
Placass10807.jpg;33;1275460;194802063;367;196077890;3188.650;487005.156;0.918;490194.719
Placass10811.jpg;32;1279382;194733201;303;196012886;3198.455;486833.000;0.757;490032.188
Placass10812.jpg;32;1275574;194890551;275;196166400;3188.935;487226.375;0.687;490416.031
Placass10823.jpg;32;1275261;194865774;349;196141384;3188.152;487164.438;0.873;490353.438
Placass10824.jpg;32;1279707;194807764;325;196087796;3199.268;487019.375;0.812;490219.469
Placass10839.jpg;32;1273470;194863245;413;196137128;3183.675;487158.125;1.033;490342.781
Placass10840.jpg;32;1276618;194763461;229;196040308;3191.545;486908.656;0.572;490100.781
Placass10843.jpg;33;1274722;194858425;367;196133514;3186.805;487146.094;0.918;490333.813
Placass10845.jpg;32;1282098;194823405;205;196105708;3205.245;487058.531;0.512;490264.281
Placass10848.jpg;31;1278014;194903647;207;196181868;3195.035;487259.125;0.517;490454.688
Placass10849.jpg;31;1273392;194925977;275;196199644;3183.480;487314.969;0.687;490499.094
Placass10862.jpg;33;1277100;194915749;305;196193154;3192.750;487289.375;0.762;490482.875
Placass10864.jpg;33;1275726;194788159;277;196064162;3189.315;486970.406;0.692;490160.406
